"customer","order","total_items","discount%","weekday","hour","Food%","Fresh%","Drinks%","Home%","Beauty%","Health%","Baby%","Pets%"
4004, 11879, 83, 14.99, 2, 22, 15.78, 37.09, 13.96, 29.42, 3.74, 0, 0, 0
4004, 11880, 74, 5.6, 3, 0, 26.66, 29.07, 14.42, 23.19, 3.13, 3.53, 0, 0
4004, 11881, 83, 2.32, 3, 23, 12.83, 46.85, 17.17, 8.11, 8.49, 2.37, 0, 4.18
4005, 11882, 59, 14.37, 3, 23, 22.56, 3.98, 18.61, 37.37, 17.48, 0, 0, 0
4006, 11883, 36, 2.8, 6, 18, 73.78, 3.56, 22.66, 0, 0, 0, 0, 0
4006, 11884, 9, 2.32, 6, 17, 33.37, 0, 0, 26.1, 0, 40.52, 0, 0
4006, 11885, 31, 0, 7, 14, 33.87, 0, 43.1, 23.03, 0, 0, 0, 0
4006, 11886, 39, 4.38, 6, 13, 51.29, 0, 36.88, 0, 11.83, 0, 0, 0
4006, 11887, 45, 0, 1, 17, 36.85, 0, 63.15, 0, 0, 0, 0, 0
4006, 11888, 38, 0, 7, 22, 68.96, 0, 31.04, 0, 0, 0, 0, 0
4007, 11889, 15, 0.8, 2, 13, 15.11, 0, 79.81, 5.08, 0, 0, 0, 0
4007, 11890, 37, 6.84, 5, 16, 29.23, 0, 35.2, 33.5, 2.06, 0, 0, 0
4007, 11891, 29, 2.58, 3, 13, 26.45, 0, 34.32, 39.23, 0, 0, 0, 0
4007, 11892, 23, 3.31, 1, 18, 17.58, 14.03, 53.42, 14.97, 0, 0, 0, 0
4007, 11893, 65, 2.44, 2, 14, 21.19, 56.82, 15.88, 0, 0, 6.11, 0, 0
4007, 11894, 31, 0.28, 4, 13, 24.69, 0, 50.72, 0, 20.55, 4.04, 0, 0
4008, 11895, 36, 5.21, 1, 19, 24.18, 43.94, 9.51, 13.89, 8.48, 0, 0, 0
4008, 11896, 59, 0.27, 1, 20, 33.05, 46.66, 12.28, 5.74, 2.28, 0, 0, 0
4008, 11897, 61, 2.91, 1, 21, 21.19, 66.09, 8.53, 4.19, 0, 0, 0, 0
4008, 11898, 42, 0.1, 7, 15, 1.61, 85.66, 12.72, 0, 0, 0, 0, 0
4008, 11899, 41, 0.09, 7, 13, 8.86, 87.17, 0, 3.96, 0, 0, 0, 0
4008, 11900, 29, 1.78, 1, 22, 27.18, 49.01, 0, 23.81, 0, 0, 0, 0
4009, 11901, 77, 9.25, 6, 15, 19.1, 19.03, 40.0, 10.75, 11.12, 0, 0, 0
4010, 11902, 53, 0.22, 4, 17, 20.83, 0, 45.83, 15.91, 17.42, 0, 0, 0
4011, 11903, 33, 8.71, 6, 11, 5.21, 31.27, 46.96, 14.19, 2.37, 0, 0, 0
4011, 11904, 22, 3.66, 6, 15, 3.04, 37.84, 48.59, 8.44, 0, 2.1, 0, 0
4011, 11905, 25, 3, 2, 21, 12.55, 56.29, 31.17, 0, 0, 0, 0, 0
4012, 11906, 9, 0, 2, 0, 0, 0, 100.0, 0, 0, 0, 0, 0
4012, 11907, 10, 0, 3, 21, 6.82, 0, 93.18, 0, 0, 0, 0, 0
4013, 11908, 62, 8.77, 1, 23, 5.39, 28.06, 37.39, 12.36, 11.52, 5.27, 0, 0
4014, 11909, 8, 0.53, 1, 15, 0, 0, 30.66, 0, 0, 0, 69.34, 0
4014, 11910, 7, 0, 1, 10, 2.98, 0, 12.61, 0, 0, 0, 84.4, 0
4014, 11911, 7, 0, 2, 9, 0, 0, 22.3, 0, 0, 0, 77.7, 0
4014, 11912, 14, 27.24, 7, 11, 4.28, 0, 59.99, 8.61, 0, 0, 27.12, 0
4015, 11913, 23, 40.1, 5, 1, 0, 0, 9.2, 69.5, 0, 0, 21.3, 0
4016, 11914, 85, 17.39, 7, 1, 42.45, 16.27, 21.15, 10.0, 8.64, 0, 1.5, 0
4017, 11915, 22, 25.04, 4, 11, 0, 0, 53.17, 46.83, 0, 0, 0, 0
4018, 11916, 19, 4.25, 1, 13, 8.47, 0, 24.23, 52.98, 0, 0, 14.31, 0
4018, 11917, 26, 8.3, 6, 17, 10.3, 8.2, 61.12, 0, 0, 0, 20.38, 0
4018, 11918, 20, 4.71, 7, 19, 12.17, 0, 26.96, 31.25, 14.14, 0, 15.48, 0
4018, 11919, 22, 15.39, 1, 11, 2.01, 0, 38.8, 53.22, 0, 0, 0, 0
4019, 11920, 58, 9.39, 1, 1, 45.44, 32.36, 22.21, 0, 0, 0, 0, 0
4019, 11921, 31, 5.31, 1, 0, 84.98, 12.99, 0, 2.03, 0, 0, 0, 0
4019, 11922, 17, 5.89, 2, 2, 34.91, 25.03, 7.15, 32.91, 0, 0, 0, 0
4019, 11923, 31, 4.37, 1, 1, 26.48, 44.69, 22.77, 6.06, 0, 0, 0, 0
4020, 11924, 8, 7.27, 1, 10, 15.38, 36.15, 48.47, 0, 0, 0, 0, 0
4021, 11925, 32, 5.86, 5, 18, 27.01, 49.82, 4.47, 18.7, 0, 0, 0, 0
4021, 11926, 71, 4.27, 7, 9, 19.51, 52.41, 17.85, 8.14, 2.09, 0, 0, 0
4021, 11927, 76, 11.21, 7, 23, 32.08, 28.02, 11.72, 28.18, 0, 0, 0, 0
4021, 11928, 104, 4.13, 4, 10, 32.76, 34.88, 20.58, 3.51, 8.26, 0, 0, 0
4021, 11929, 94, 2.47, 7, 13, 31.64, 33.84, 16.27, 8.35, 9.89, 0, 0, 0
4021, 11930, 63, 4.75, 1, 11, 25.51, 37.27, 9.68, 11.03, 4.4, 12.11, 0, 0
4022, 11931, 30, 7.9, 4, 15, 10.37, 19.74, 28.78, 27.59, 13.52, 0, 0, 0
4022, 11932, 30, 4.83, 2, 1, 14.11, 30.67, 25.38, 16.95, 12.88, 0, 0, 0
4022, 11933, 28, 2.58, 2, 22, 8.48, 54.47, 23.62, 0, 0, 13.43, 0, 0
4022, 11934, 32, 3.12, 2, 0, 13.21, 53.24, 21.81, 8.04, 3.7, 0, 0, 0
4023, 11935, 21, 0.14, 2, 12, 26.36, 15.57, 10.78, 0, 37.4, 0, 9.9, 0
4024, 11936, 35, 5.2, 1, 16, 17.71, 35.49, 15.9, 7.39, 13.18, 10.33, 0, 0
4024, 11937, 44, 1.69, 4, 17, 12.08, 41.19, 17.34, 25.59, 3.8, 0, 0, 0
4024, 11938, 45, 0.24, 7, 20, 10.09, 43.41, 13.24, 17.57, 15.7, 0, 0, 0
4024, 11939, 58, 2.18, 7, 22, 31.09, 33.17, 11.32, 8.4, 7.95, 8.08, 0, 0
4025, 11940, 34, 10.35, 2, 9, 16.72, 4.34, 37.14, 41.8, 0, 0, 0, 0
4025, 11941, 28, 3.47, 2, 9, 20.27, 2.29, 47.11, 17.92, 12.41, 0, 0, 0
4025, 11942, 44, 3.37, 2, 11, 16.46, 5.41, 25.1, 53.04, 0, 0, 0, 0
4025, 11943, 54, 2.6, 4, 11, 20.24, 6.19, 38.33, 32.22, 3.01, 0, 0, 0
4025, 11944, 25, 3.81, 2, 11, 28.0, 6.87, 28.73, 36.4, 0, 0, 0, 0
4026, 11945, 35, 21.2, 5, 12, 5.18, 0, 0, 38.07, 0, 0, 56.75, 0
4026, 11946, 21, 3.1, 3, 19, 7.17, 0, 5.29, 21.83, 0, 21.85, 43.86, 0
4027, 11947, 29, 6.06, 4, 11, 23.97, 0, 0, 68.73, 7.3, 0, 0, 0
4027, 11948, 45, 3.42, 3, 22, 31.87, 3.05, 21.4, 40.23, 3.44, 0, 0, 0
4027, 11949, 30, 0, 1, 11, 18.78, 6.86, 45.5, 8.97, 8.7, 11.19, 0, 0
4028, 11950, 27, 7.33, 2, 20, 8.05, 28.9, 58.96, 4.09, 0, 0, 0, 0
4028, 11951, 37, 14.62, 1, 15, 46.26, 8.72, 30.06, 9.97, 4.99, 0, 0, 0
4028, 11952, 23, 5.86, 7, 17, 29.16, 28.1, 42.74, 0, 0, 0, 0, 0
4028, 11953, 42, 13.47, 6, 17, 30.85, 20.51, 31.83, 16.81, 0, 0, 0, 0
4028, 11954, 40, 6.75, 5, 12, 41.42, 21.08, 30.31, 7.19, 0, 0, 0, 0
4029, 11955, 45, 9.4, 2, 20, 13.85, 2.84, 28.35, 45.27, 9.68, 0, 0, 0
4030, 11956, 106, 2.74, 1, 17, 13.95, 44.04, 8.84, 22.0, 4.07, 4.02, 3.08, 0
4030, 11957, 95, 0.21, 3, 17, 18.23, 46.09, 8.9, 21.51, 1.17, 2.56, 1.54, 0
4031, 11958, 46, 3.2, 1, 12, 19.87, 22.3, 32.99, 0, 0, 24.84, 0, 0
4032, 11959, 21, 28.75, 1, 22, 14.72, 0, 0, 67.22, 18.06, 0, 0, 0
4033, 11960, 26, 8.76, 3, 20, 29.32, 34.76, 6.72, 22.02, 7.18, 0, 0, 0
4033, 11961, 8, 0, 5, 9, 41.94, 17.68, 40.38, 0, 0, 0, 0, 0
4033, 11962, 15, 2.01, 2, 19, 14.45, 20.54, 24.36, 40.65, 0, 0, 0, 0
4033, 11963, 22, 2.54, 7, 18, 32.19, 34.65, 16.7, 13.88, 2.59, 0, 0, 0
4033, 11964, 2, 3.84, 1, 12, 100.0, 0, 0, 0, 0, 0, 0, 0
4033, 11965, 25, 5.06, 6, 10, 23.06, 46.56, 22.42, 4.82, 3.15, 0, 0, 0
4033, 11966, 16, 3.18, 4, 18, 35.53, 8.81, 32.11, 23.55, 0, 0, 0, 0
4033, 11967, 15, 2.95, 7, 22, 14.33, 32.7, 36.07, 8.49, 8.4, 0, 0, 0
4033, 11968, 13, 8.87, 6, 13, 44.49, 32.16, 13.78, 9.58, 0, 0, 0, 0
4033, 11969, 9, 2.01, 6, 10, 23.88, 38.01, 38.11, 0, 0, 0, 0, 0
4033, 11970, 16, 0, 3, 13, 44.36, 31.26, 5.68, 18.7, 0, 0, 0, 0
4033, 11971, 16, 1.54, 3, 9, 28.96, 11.37, 51.55, 8.12, 0, 0, 0, 0
4033, 11972, 18, 7.39, 2, 21, 15.56, 12.18, 8.5, 59.01, 4.75, 0, 0, 0
4033, 11973, 17, 2.29, 1, 19, 22.92, 64.13, 8.71, 0, 4.24, 0, 0, 0
4033, 11974, 1, 59.7, 1, 19, 100.0, 0, 0, 0, 0, 0, 0, 0
4033, 11975, 24, 13.5, 3, 22, 5.14, 28.69, 7.86, 45.74, 12.57, 0, 0, 0
4034, 11976, 25, 3.68, 2, 9, 14.01, 28.29, 51.57, 0, 0, 6.13, 0, 0
4035, 11977, 15, 5.04, 3, 13, 0, 0, 100.0, 0, 0, 0, 0, 0
4036, 11978, 53, 5.21, 5, 11, 19.94, 63.93, 14.97, 1.16, 0, 0, 0, 0
4036, 11979, 34, 2.72, 1, 19, 19.55, 57.03, 23.42, 0, 0, 0, 0, 0
4036, 11980, 33, 1.59, 4, 18, 7.78, 75.13, 17.09, 0, 0, 0, 0, 0
4036, 11981, 22, 0, 4, 14, 27.2, 68.17, 4.64, 0, 0, 0, 0, 0
4036, 11982, 20, 0, 3, 12, 26.42, 60.74, 12.83, 0, 0, 0, 0, 0
4037, 11983, 100, 6.95, 4, 20, 25.83, 37.23, 15.81, 7.56, 13.56, 0, 0, 0
4037, 11984, 73, 1.95, 4, 21, 55.39, 38.51, 6.1, 0, 0, 0, 0, 0
4037, 11985, 115, 3.04, 4, 7, 36.07, 29.65, 24.97, 4.86, 4.46, 0, 0, 0
4037, 11986, 107, 1.23, 6, 21, 17.05, 21.27, 19.63, 22.03, 20.02, 0, 0, 0
4038, 11987, 36, 27.01, 5, 10, 21.94, 11.99, 26.03, 10.17, 3.56, 4.23, 0, 0
4038, 11988, 45, 22.4, 6, 11, 36.82, 29.44, 16.73, 0, 0, 2.37, 0, 0
4038, 11989, 27, 26.46, 4, 12, 21.92, 0, 18.96, 31.88, 0, 0, 0, 27.23
4038, 11990, 52, 27.01, 7, 19, 35.37, 2.13, 58.63, 0.9, 0, 2.98, 0, 0
4038, 11991, 51, 28.75, 4, 13, 26.07, 1.85, 44.69, 0, 27.38, 0, 0, 0
4038, 11992, 81, 25.98, 7, 15, 42.92, 3.86, 20.23, 21.81, 8.64, 2.54, 0, 0
4038, 11993, 41, 21.47, 7, 19, 43.53, 3.71, 46.93, 0, 0, 3.0, 0, 2.84
4038, 11994, 42, 22.08, 2, 20, 46.89, 3.11, 40.25, 7.87, 1.88, 0, 0, 0
4038, 11995, 20, 22.8, 1, 18, 14.87, 12.4, 51.99, 12.5, 0, 8.24, 0, 0
4038, 11996, 35, 22.19, 2, 18, 31.83, 5.95, 47.13, 2.25, 3.23, 9.6, 0, 0
4039, 11997, 23, 28.77, 4, 12, 21.22, 0, 17.12, 47.75, 0, 0, 0, 13.91
4040, 11998, 25, 24.83, 1, 10, 14.24, 0, 10.25, 42.04, 33.47, 0, 0, 0
4041, 11999, 29, 9.99, 3, 17, 24.54, 0, 7.48, 52.75, 0, 15.23, 0, 0
4042, 12000, 33, 16.53, 3, 11, 4.33, 55.91, 14.84, 24.92, 0, 0, 0, 0
4042, 12001, 28, 3.33, 5, 11, 40.04, 55.79, 4.17, 0, 0, 0, 0, 0
4042, 12002, 42, 7.45, 2, 20, 33.11, 47.64, 10.03, 7.52, 1.7, 0, 0, 0
4042, 12003, 42, 28.05, 3, 18, 11.56, 52.57, 9.13, 15.5, 11.25, 0, 0, 0
4042, 12004, 39, 28.76, 2, 11, 24.54, 67.72, 2.4, 5.34, 0, 0, 0, 0
4042, 12005, 26, 4.17, 4, 11, 25.02, 52.93, 7.8, 14.25, 0, 0, 0, 0
4042, 12006, 32, 34.26, 1, 12, 20.09, 72.47, 7.43, 0, 0, 0, 0, 0
4042, 12007, 44, 6.35, 2, 18, 14.57, 77.26, 8.16, 0, 0, 0, 0, 0
4043, 12008, 68, 79.42, 4, 10, 100.0, 0, 0, 0, 0, 0, 0, 0
4043, 12009, 17, 39.39, 1, 21, 100.0, 0, 0, 0, 0, 0, 0, 0
4044, 12010, 21, -9.35, 3, 12, 3.3, 0, 79.98, 0, 0, 16.72, 0, 0
4045, 12011, 31, 14.38, 4, 14, 11.25, 28.01, 38.48, 9.59, 12.67, 0, 0, 0
4045, 12012, 36, 0, 1, 8, 30.86, 34.92, 31.58, 2.64, 0, 0, 0, 0
4046, 12013, 61, 2.39, 2, 21, 30.3, 0, 22.95, 41.74, 0, 0, 5.0, 0
4047, 12014, 31, 3.37, 7, 23, 4.99, 65.07, 29.94, 0, 0, 0, 0, 0
4047, 12015, 43, 9.51, 2, 23, 24.08, 42.74, 20.15, 3.49, 9.54, 0, 0, 0
4047, 12016, 29, 4.78, 2, 21, 10.56, 78.61, 10.83, 0, 0, 0, 0, 0
4047, 12017, 33, 11.48, 2, 23, 7.47, 45.41, 25.28, 21.84, 0, 0, 0, 0
4047, 12018, 41, 6.11, 2, 0, 36.89, 36.65, 10.88, 4.3, 11.28, 0, 0, 0
4047, 12019, 42, 2.61, 1, 23, 16.89, 56.04, 14.77, 12.3, 0, 0, 0, 0
4047, 12020, 40, 5.12, 1, 23, 14.28, 53.37, 20.79, 1.94, 9.61, 0, 0, 0
4047, 12021, 36, 1.78, 7, 23, 37.04, 46.85, 12.28, 3.83, 0, 0, 0, 0
4047, 12022, 41, 22.82, 7, 23, 16.09, 50.16, 18.99, 6.37, 2.51, 5.87, 0, 0
4047, 12023, 39, 5.96, 1, 0, 43.21, 37.17, 15.17, 0, 4.45, 0, 0, 0
4047, 12024, 31, 1.21, 1, 0, 11.43, 62.21, 15.72, 5.62, 0, 5.02, 0, 0
4047, 12025, 43, 7.68, 7, 22, 11.5, 43.63, 19.27, 15.78, 9.83, 0, 0, 0
4047, 12026, 42, 7.69, 7, 22, 24.54, 53.87, 8.81, 12.78, 0, 0, 0, 0
4047, 12027, 37, 3.47, 7, 23, 28.24, 62.93, 8.83, 0, 0, 0, 0, 0
4047, 12028, 42, 5.02, 7, 23, 38.89, 40.22, 10.39, 3.51, 6.99, 0, 0, 0
4047, 12029, 37, 5.22, 1, 23, 18.2, 43.07, 13.55, 14.48, 10.7, 0, 0, 0
4048, 12030, 21, 0, 4, 10, 21.7, 6.06, 52.73, 17.59, 1.91, 0, 0, 0
4048, 12031, 25, 3.55, 3, 21, 21.42, 11.1, 17.76, 48.18, 1.53, 0, 0, 0
4048, 12032, 27, 23.76, 4, 11, 19.88, 4.63, 35.95, 33.14, 6.39, 0, 0, 0
4048, 12033, 36, 2.75, 6, 20, 30.51, 8.86, 39.46, 14.85, 6.32, 0, 0, 0
4048, 12034, 21, 0, 7, 21, 16.78, 11.88, 37.2, 29.06, 5.08, 0, 0, 0
4048, 12035, 28, 0, 6, 11, 24.44, 15.24, 42.92, 9.86, 7.54, 0, 0, 0
4049, 12036, 84, 6.94, 2, 21, 47.61, 6.32, 18.71, 24.84, 0.96, 0, 1.55, 0
4049, 12037, 90, 5.56, 1, 12, 33.26, 16.56, 19.35, 26.84, 1.11, 0, 2.88, 0
4050, 12038, 27, 0.37, 4, 12, 22.21, 0, 62.19, 15.6, 0, 0, 0, 0
4050, 12039, 28, 0, 2, 22, 3.4, 79.05, 4.85, 6.51, 6.2, 0, 0, 0
4051, 12040, 12, 0.43, 5, 1, 52.81, 35.12, 0, 12.08, 0, 0, 0, 0
4052, 12041, 7, 0, 1, 12, 16.51, 0, 60.13, 23.36, 0, 0, 0, 0
4052, 12042, 9, 0, 5, 9, 27.33, 0, 54.66, 18.02, 0, 0, 0, 0
4053, 12043, 30, 22.81, 3, 22, 7.39, 16.04, 57.91, 8.15, 10.51, 0, 0, 0
4053, 12044, 40, 6.23, 6, 10, 26.58, 19.3, 51.03, 3.09, 0, 0, 0, 0
4053, 12045, 46, 7.63, 3, 20, 18.31, 15.79, 47.83, 14.72, 3.36, 0, 0, 0
4053, 12046, 46, 6.98, 6, 8, 26.14, 14.35, 32.5, 25.15, 1.86, 0, 0, 0
4053, 12047, 38, 8.19, 4, 19, 24.1, 10.79, 48.51, 16.6, 0, 0, 0, 0
4053, 12048, 38, 5.9, 3, 22, 19.66, 18.52, 39.03, 12.5, 10.3, 0, 0, 0
4054, 12049, 72, 4.98, 7, 11, 17.8, 55.77, 23.54, 2.89, 0, 0, 0, 0
4054, 12050, 81, 0.48, 5, 11, 11.27, 62.21, 20.35, 6.17, 0, 0, 0, 0
4054, 12051, 90, 1.05, 7, 20, 17.62, 64.59, 17.33, 0.46, 0, 0, 0, 0
4055, 12052, 46, 7.81, 1, 5, 12.11, 2.05, 19.03, 40.34, 18.65, 7.83, 0, 0
4055, 12053, 50, 4.48, 1, 23, 17.81, 0, 44.77, 23.61, 9.95, 3.85, 0, 0
4055, 12054, 29, 4.46, 4, 12, 18.25, 0, 32.45, 29.37, 4.32, 15.61, 0, 0
4055, 12055, 37, 4.24, 1, 22, 12.46, 0, 32.51, 32.11, 15.22, 7.69, 0, 0
4055, 12056, 38, 4.17, 5, 23, 11.79, 0, 39.68, 29.21, 9.14, 10.18, 0, 0
4056, 12057, 20, 0, 5, 12, 0, 0, 100.0, 0, 0, 0, 0, 0
4057, 12058, 23, 1.8, 1, 13, 26.13, 37.85, 26.76, 9.26, 0, 0, 0, 0
4057, 12059, 24, 13.12, 7, 22, 13.01, 58.04, 15.15, 6.78, 7.01, 0, 0, 0
4057, 12060, 24, 24.75, 6, 20, 46.64, 32.54, 9.46, 0, 11.35, 0, 0, 0
4057, 12061, 36, 16.49, 1, 19, 68.78, 22.52, 8.7, 0, 0, 0, 0, 0
4058, 12062, 41, 11.86, 4, 13, 37.56, 24.3, 9.47, 0, 28.67, 0, 0, 0
4058, 12063, 41, 1.58, 2, 22, 33.25, 65.11, 0, 1.64, 0, 0, 0, 0
4058, 12064, 30, 1.76, 3, 23, 16.14, 32.85, 15.34, 5.2, 30.46, 0, 0, 0
4058, 12065, 63, 24.45, 3, 20, 8.11, 27.3, 36.04, 5.56, 22.98, 0, 0, 0
4058, 12066, 50, 5.96, 4, 22, 32.13, 56.14, 9.89, 1.84, 0, 0, 0, 0
4058, 12067, 109, 5.05, 3, 22, 19.12, 41.8, 20.19, 18.89, 0, 0, 0, 0
4058, 12068, 88, 7.48, 7, 17, 22.31, 55.13, 13.24, 1.04, 8.27, 0, 0, 0
4058, 12069, 30, 2.88, 4, 21, 14.35, 76.97, 0, 8.68, 0, 0, 0, 0
4058, 12070, 88, 13.65, 6, 13, 13.82, 36.15, 9.69, 20.21, 20.13, 0, 0, 0
4058, 12071, 56, 7.99, 1, 21, 16.13, 40.54, 27.02, 16.31, 0, 0, 0, 0
4058, 12072, 94, 7.54, 4, 23, 28.07, 32.32, 18.64, 10.54, 10.44, 0, 0, 0
4059, 12073, 54, 3.51, 2, 9, 11.42, 46.56, 23.76, 16.53, 1.06, 0.66, 0, 0
4059, 12074, 40, 11.26, 4, 9, 49.01, 6.94, 0, 44.05, 0, 0, 0, 0
4059, 12075, 34, 1.01, 2, 23, 55.06, 18.62, 20.81, 0, 0, 5.51, 0, 0
4059, 12076, 34, 4.71, 1, 9, 31.99, 61.93, 2.75, 3.32, 0, 0, 0, 0
4059, 12077, 21, 8.88, 1, 8, 51.01, 34.59, 0, 14.4, 0, 0, 0, 0
4059, 12078, 29, 5.3, 1, 8, 24.57, 55.45, 5.67, 14.32, 0, 0, 0, 0
4059, 12079, 49, 10.73, 1, 8, 27.66, 24.23, 12.42, 28.8, 0, 6.89, 0, 0
4059, 12080, 44, 8.8, 2, 8, 32.12, 30.48, 0, 26.35, 11.05, 0, 0, 0
4059, 12081, 51, 2.75, 1, 8, 47.01, 37.16, 0, 8.25, 7.58, 0, 0, 0
4059, 12082, 22, 4.58, 1, 10, 44.7, 55.3, 0, 0, 0, 0, 0, 0
4059, 12083, 65, 2.4, 6, 11, 25.85, 56.37, 15.07, 2.71, 0, 0, 0, 0
4059, 12084, 49, 7.43, 7, 22, 38.22, 26.3, 8.84, 26.64, 0, 0, 0, 0
4059, 12085, 21, 0, 1, 7, 16.29, 20.76, 16.29, 4.85, 41.82, 0, 0, 0
4059, 12086, 38, 4.15, 2, 9, 32.36, 40.02, 10.11, 0, 4.32, 13.19, 0, 0
4059, 12087, 44, 6.67, 2, 8, 30.12, 57.8, 3.7, 4.12, 4.25, 0, 0, 0
4060, 12088, 28, 0.91, 4, 6, 25.27, 0, 58.63, 0, 16.1, 0, 0, 0
4061, 12089, 65, 4.56, 3, 20, 2.74, 0, 23.51, 64.1, 0, 0, 9.65, 0
4062, 12090, 17, 6.47, 2, 23, 62.06, 0, 37.94, 0, 0, 0, 0, 0
4063, 12091, 29, 0.44, 3, 9, 19.54, 21.79, 34.17, 5.54, 11.65, 0, 7.3, 0
4063, 12092, 35, 10.16, 2, 23, 8.41, 13.78, 16.26, 30.75, 10.08, 0, 20.73, 0
4063, 12093, 49, 8.37, 1, 10, 24.88, 9.18, 13.12, 31.36, 3.22, 0, 18.24, 0
4063, 12094, 36, 11.69, 4, 8, 7.84, 14.29, 11.93, 33.83, 6.13, 0, 25.98, 0
4063, 12095, 34, 4.99, 4, 11, 26.16, 20.14, 14.32, 9.19, 14.18, 0, 16.0, 0
4063, 12096, 32, 2.87, 3, 9, 19.29, 6.81, 15.32, 20.57, 2.91, 0, 35.1, 0
4063, 12097, 26, 7.03, 4, 9, 3.41, 8.84, 13.9, 47.36, 2.72, 0, 23.77, 0
4064, 12098, 33, 40.17, 7, 23, 11.5, 17.74, 28.24, 21.4, 10.0, 0, 11.12, 0
4064, 12099, 81, 13.52, 1, 23, 55.29, 23.72, 17.29, 3.7, 0, 0, 0, 0
4064, 12100, 41, 26, 3, 23, 24.25, 12.92, 38.98, 21.18, 0, 0, 2.67, 0
4065, 12101, 10, 6.03, 7, 12, 0, 0, 13.03, 0, 0, 0, 86.97, 0
4065, 12102, 16, 6.47, 1, 14, 14.68, 0, 13.17, 0, 0, 0, 72.15, 0
4066, 12103, 50, 1.91, 1, 22, 11.17, 40.72, 24.89, 2.93, 0, 0, 20.29, 0
4066, 12104, 31, 1.87, 2, 3, 22.21, 51.97, 19.61, 6.21, 0, 0, 0, 0
4066, 12105, 38, 3.32, 7, 20, 8.86, 34.71, 32.33, 0, 0, 0, 24.1, 0
4067, 12106, 31, 3.2, 7, 18, 12.61, 15.81, 37.93, 33.65, 0, 0, 0, 0
4067, 12107, 34, 0, 4, 13, 16.14, 7.92, 63.54, 12.4, 0, 0, 0, 0
4067, 12108, 42, 1.49, 5, 13, 30.3, 6.9, 44.94, 11.25, 6.62, 0, 0, 0
4068, 12109, 21, 14.54, 1, 8, 3.18, 7.26, 28.21, 46.0, 15.35, 0, 0, 0
4069, 12110, 42, 5.67, 1, 20, 5.99, 46.36, 8.79, 16.2, 4.99, 0, 6.79, 10.87
4069, 12111, 47, 3.69, 7, 23, 20.07, 53.36, 5.28, 0, 10.33, 0, 10.96, 0
4069, 12112, 41, 6.01, 4, 22, 18.9, 63.23, 2.52, 1.77, 0, 0, 13.58, 0
4069, 12113, 46, 7.1, 1, 16, 21.88, 59.81, 7.84, 0, 4.82, 0, 0, 5.65
4070, 12114, 34, 5.26, 1, 10, 9.51, 46.48, 11.65, 32.36, 0, 0, 0, 0
4070, 12115, 48, 4.28, 4, 11, 26.0, 61.72, 12.28, 0, 0, 0, 0, 0
4071, 12116, 28, 3.01, 2, 17, 32.65, 54.7, 12.65, 0, 0, 0, 0, 0
4071, 12117, 32, 11, 7, 20, 35.09, 41.98, 12.53, 10.4, 0, 0, 0, 0
4071, 12118, 27, 2.23, 7, 10, 38.46, 18.11, 43.43, 0, 0, 0, 0, 0
4072, 12119, 51, 100, 3, 7, 100.0, 0, 0, 0, 0, 0, 0, 0
4073, 12120, 34, 0.4, 1, 9, 18.68, 54.79, 17.21, 1.85, 0, 0, 0, 7.47
4073, 12121, 56, 0.62, 2, 12, 30.89, 33.51, 12.31, 14.93, 0, 0, 8.37, 0
4073, 12122, 38, 1.03, 2, 17, 29.51, 43.55, 14.33, 12.61, 0, 0, 0, 0
4074, 12123, 31, 3.27, 7, 20, 18.66, 52.44, 6.16, 22.74, 0, 0, 0, 0
4075, 12124, 18, 8.49, 1, 20, 11.63, 0, 52.8, 21.74, 13.83, 0, 0, 0
4075, 12125, 17, 0, 7, 19, 17.88, 13.73, 68.39, 0, 0, 0, 0, 0
4076, 12126, 61, 2.96, 3, 0, 39.65, 3.25, 15.5, 8.88, 8.14, 22.92, 1.65, 0
4077, 12127, 25, 15.27, 7, 19, 24.41, 24.6, 24.14, 26.85, 0, 0, 0, 0
4077, 12128, 60, 12.33, 7, 17, 52.61, 10.21, 6.66, 11.67, 15.38, 3.46, 0, 0
4078, 12129, 27, 13.53, 3, 23, 27.18, 0, 22.17, 28.02, 0, 0, 22.64, 0
4078, 12130, 20, 2.28, 1, 23, 3.16, 2.84, 41.29, 12.51, 0, 0, 40.2, 0
4079, 12131, 31, 6.92, 3, 12, 23.74, 3.34, 20.14, 48.27, 4.5, 0, 0, 0
4079, 12132, 35, 15.51, 1, 11, 19.34, 0, 15.79, 53.28, 11.58, 0, 0, 0
4080, 12133, 4, 5.13, 5, 14, 78.52, 0, 21.48, 0, 0, 0, 0, 0
4080, 12134, 1, 0, 5, 7, 0, 0, 0, 0, 100.0, 0, 0, 0
4080, 12135, 6, 4.22, 1, 16, 64.64, 0, 35.36, 0, 0, 0, 0, 0
4080, 12136, 12, 46.3, 2, 9, 0, 0, 100.0, 0, 0, 0, 0, 0
4080, 12137, 6, 0, 4, 10, 0, 55.78, 44.22, 0, 0, 0, 0, 0
4080, 12138, 4, 0, 1, 10, 100.0, 0, 0, 0, 0, 0, 0, 0
4081, 12139, 9, 5.17, 4, 15, 79.39, 20.61, 0, 0, 0, 0, 0, 0
4082, 12140, 40, 3.27, 3, 21, 21.92, 33.44, 36.46, 5.37, 2.8, 0, 0, 0
